@relation 'CTU-Honeypot-Capture-5-1-labeled-weka.filters.unsupervised.attribute.Remove-R1-6,8-weka.filters.unsupervised.attribute.Remove-R6-7,14,16'

@attribute proto {udp,tcp,icmp}
@attribute duration numeric
@attribute orig_bytes numeric
@attribute resp_bytes numeric
@attribute conn_state {S0,SF,RSTO,OTH,SHR,RSTR,S3,SH,S1,RSTRH}
@attribute missed_bytes numeric
@attribute history {D,ShADafF,ShAFf,Dd,ShADadRRR,ShADadFf,ShADadfF,ShADadftF,^d,ShADadr,ShADadfr,ShADadf,F,DRr,ShADad,ShADadttWWtf,ShAFaf,ShADadfFr,ShADadtf,DadA,DdA,ShADadfRr,ShADadRf,ShADadtfRr,ShAFfa,ShADadtftr,^r,ShAaDdFf,ShADadFfRR,DdAtfFa,ShADadtFRfR,ShADadft,D^}
@attribute orig_pkts numeric
@attribute orig_ip_bytes numeric
@attribute resp_pkts numeric
@attribute resp_ip_bytes numeric
@attribute label {benign}

@data
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,60.287607,3000,0,S0,0,D,10,3280,0,0,benign
udp,19.07857,1329,0,S0,0,D,11,1857,0,0,benign
udp,19.07861,1329,0,S0,0,D,11,1637,0,0,benign
udp,19.07858,1329,0,S0,0,D,11,1637,0,0,benign
udp,16.868713,450,0,S0,0,D,6,618,0,0,benign
udp,16.868806,450,0,S0,0,D,6,738,0,0,benign
udp,16.86879,450,0,S0,0,D,6,618,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
tcp,8.698551,5082,4865,S3,0,ShADadf,19,5886,18,6041,benign
udp,59.701389,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.037223,0,0,SF,0,ShAFf,4,216,2,112,benign
tcp,300.125027,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
udp,0.010185,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.011297,43,111,SF,0,Dd,1,71,1,139,benign
udp,0.010643,36,68,SF,0,Dd,1,64,1,96,benign
udp,0.0042,36,68,SF,0,Dd,1,64,1,96,benign
tcp,0.115123,241,92,OTH,0,DdA,2,321,1,132,benign
tcp,0.228273,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.230678,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.009876,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.007966,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.01613,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
tcp,0.107446,53,0,RSTR,0,DRr,2,133,1,40,benign
udp,0.013025,46,62,SF,0,Dd,1,74,1,90,benign
tcp,22.846393,3493,4865,RSTR,0,ShADadfr,17,4217,17,6001,benign
udp,58.41052,3000,0,S0,0,D,10,3280,0,0,benign
udp,59.834022,3000,0,S0,0,D,10,3280,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
tcp,23.30271,146,775,S3,0,ShADadf,6,406,5,987,benign
udp,58.997716,3000,0,S0,0,D,10,3280,0,0,benign
udp,59.711646,3000,0,S0,0,D,10,3280,0,0,benign
udp,60.079547,3000,0,S0,0,D,10,3280,0,0,benign
tcp,11851.214389,454656,203543,S3,0,ShADadft,1851,528817,1289,256916,benign
udp,58.60502,3000,0,S0,0,D,10,3280,0,0,benign
udp,7.010564,804,0,S0,0,D,4,916,0,0,benign
udp,7.010363,804,0,S0,0,D,4,916,0,0,benign
udp,7.010559,804,0,S0,0,D,4,996,0,0,benign
udp,59.098614,3000,0,S0,0,D,10,3280,0,0,benign
udp,?,?,?,S0,0,D,1,433,0,0,benign
udp,?,?,?,S0,0,D,1,453,0,0,benign
udp,?,?,?,S0,0,D,1,457,0,0,benign
udp,4.014273,225,0,S0,0,D,3,309,0,0,benign
udp,4.014302,225,0,S0,0,D,3,309,0,0,benign
udp,4.014273,225,0,S0,0,D,3,369,0,0,benign
udp,58.433315,3000,0,S0,0,D,10,3280,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D^,1,206,0,0,benign
udp,?,?,?,S0,0,D^,1,357,0,0,benign
udp,?,?,?,S0,0,D^,1,129,0,0,benign
udp,?,?,?,S0,0,D^,1,109,0,0,benign
udp,1.229353,2093,0,S0,0,D,8,2477,0,0,benign
udp,11.161642,6256,0,S0,0,D,23,6900,0,0,benign
udp,17.250803,8452,0,S0,0,D,32,9988,0,0,benign
udp,10.650429,5790,0,S0,0,D,22,6846,0,0,benign
udp,3.07188,284,0,S0,0,D,2,380,0,0,benign
udp,4.094252,396,0,S0,0,D,3,480,0,0,benign
udp,13.204997,5415,0,S0,0,D,18,5919,0,0,benign
udp,19576.598629,27148,0,S0,0,D,617,44424,0,0,benign
udp,?,?,?,S0,0,D^,1,386,0,0,benign
udp,?,?,?,S0,0,D,1,402,0,0,benign
udp,?,?,?,S0,0,D,1,382,0,0,benign
udp,?,?,?,S0,0,D,1,408,0,0,benign
udp,3.994256,548,0,S0,0,D,3,692,0,0,benign
udp,3.993623,548,0,S0,0,D,3,632,0,0,benign
icmp,?,?,?,OTH,0,?,1,72,0,0,benign
icmp,1.00042,120,0,OTH,0,?,2,232,0,0,benign
icmp,?,?,?,OTH,0,?,1,72,0,0,benign
icmp,?,?,?,OTH,0,?,1,72,0,0,benign
icmp,?,?,?,OTH,0,?,1,72,0,0,benign
icmp,3.002848,140,0,OTH,0,?,3,308,0,0,benign
icmp,?,?,?,OTH,0,?,1,72,0,0,benign
icmp,?,?,?,OTH,0,?,1,72,0,0,benign
udp,1.038254,0,1096,SHR,0,^d,0,0,2,1152,benign
udp,95.484292,3900,0,S0,0,D,13,4264,0,0,benign
icmp,0.000113,24,16,OTH,0,?,1,72,1,64,benign
icmp,0.002716,24,16,OTH,0,?,1,72,1,64,benign
icmp,0.124769,24,16,OTH,0,?,1,72,1,64,benign
icmp,2.048108,40,0,OTH,0,?,2,152,0,0,benign
icmp,8.628483,16,0,OTH,0,?,3,160,0,0,benign
icmp,0.006503,24,16,OTH,0,?,1,72,1,64,benign
udp,?,?,?,S0,0,D,1,227,0,0,benign
udp,?,?,?,S0,0,D,1,247,0,0,benign
udp,?,?,?,S0,0,D,1,398,0,0,benign
udp,?,?,?,S0,0,D,1,378,0,0,benign
udp,?,?,?,S0,0,D,1,153,0,0,benign
udp,5.018233,2557,0,S0,0,D,11,3085,0,0,benign
udp,5.017801,2538,0,S0,0,D,11,2846,0,0,benign
udp,1.945048,402,0,S0,0,D,2,458,0,0,benign
udp,2.997379,557,0,S0,0,D,3,641,0,0,benign
udp,13.107705,3227,0,S0,0,D,12,3803,0,0,benign
udp,2.997273,557,0,S0,0,D,3,701,0,0,benign
udp,13.107329,3011,0,S0,0,D,11,3319,0,0,benign
udp,1.944946,402,0,S0,0,D,2,498,0,0,benign
udp,2.561866,559,0,S0,0,D,3,643,0,0,benign
udp,2.56196,559,0,S0,0,D,3,703,0,0,benign
udp,2.867352,441,0,S0,0,D,3,525,0,0,benign
udp,1.842748,329,0,S0,0,D,2,425,0,0,benign
udp,4.697938,910,0,S0,0,D,4,1102,0,0,benign
udp,4.696996,910,0,S0,0,D,4,1022,0,0,benign
udp,4.709873,750,0,S0,0,D,4,862,0,0,benign
udp,?,?,?,S0,0,D,1,94,0,0,benign
udp,?,?,?,S0,0,D,1,114,0,0,benign
udp,1.740517,440,0,S0,0,D,2,536,0,0,benign
udp,1.023844,269,0,S0,0,D,2,365,0,0,benign
udp,?,?,?,S0,0,D,1,185,0,0,benign
udp,39.117232,6164,0,S0,0,D,30,7004,0,0,benign
udp,39.117329,6330,0,S0,0,D,31,7818,0,0,benign
udp,13.620959,1137,0,S0,0,D,5,1377,0,0,benign
udp,13.621151,1137,0,S0,0,D,5,1277,0,0,benign
udp,13.654171,1137,0,S0,0,D,5,1377,0,0,benign
udp,13.654073,1137,0,S0,0,D,5,1277,0,0,benign
udp,8.498024,2930,0,S0,0,D,14,3602,0,0,benign
udp,12.491572,3274,0,S0,0,D,15,3694,0,0,benign
udp,2.253751,1798,0,S0,0,D,8,2022,0,0,benign
udp,1.229638,1575,0,S0,0,D,8,1959,0,0,benign
udp,127.387348,352,0,S0,0,D,8,576,0,0,benign
udp,89.396315,132,0,S0,0,D,3,216,0,0,benign
udp,?,?,?,S0,0,D,1,153,0,0,benign
icmp,1.945701,40,0,OTH,0,?,2,152,0,0,benign
icmp,1.024087,40,0,OTH,0,?,2,152,0,0,benign
icmp,59.390351,80,0,OTH,0,?,4,304,0,0,benign
icmp,?,?,?,OTH,0,?,1,76,0,0,benign
