"No.","Time","Source","Destination","Protocol","Length","Info"
"15616","3.860000","192.168.202.138","192.168.27.1","TCP","66","37079  >  17106 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15617","3.860000","192.168.202.138","192.168.27.1","TCP","66","18093  >  17159 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15618","3.860000","192.168.202.138","192.168.27.1","TCP","66","38747  >  17212 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15619","3.860000","192.168.27.1","192.168.202.138","TCP","64","13926  >  4371 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15620","3.860000","192.168.202.138","192.168.27.1","TCP","66","46786  >  17265 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15621","3.860000","192.168.202.138","192.168.27.1","TCP","66","44705  >  17318 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15622","3.860000","192.168.202.138","192.168.27.1","TCP","66","63855  >  17371 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15623","3.860000","192.168.202.138","192.168.27.1","TCP","66","49895  >  17424 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15624","3.860000","192.168.202.138","192.168.27.1","TCP","66","58086  >  17477 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15625","3.860000","192.168.202.138","192.168.27.1","TCP","66","1134  >  17530 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15626","3.860000","192.168.202.138","192.168.27.1","TCP","66","63475  >  17583 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15627","3.860000","192.168.202.138","192.168.27.1","TCP","66","23304  >  17636 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15628","3.860000","192.168.202.138","192.168.27.1","TCP","66","39247  >  17689 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15629","3.860000","192.168.202.138","192.168.27.1","TCP","66","6386  >  17742 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15630","3.860000","192.168.202.138","192.168.27.1","TCP","66","62382  >  17795 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15631","3.860000","192.168.202.138","192.168.27.1","TCP","66","33631  >  17848 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15632","3.860000","192.168.202.138","192.168.27.1","TCP","66","44488  >  17901 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15633","3.860000","192.168.202.138","192.168.27.1","TCP","66","64040  >  17954 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15634","3.860000","192.168.202.138","192.168.27.1","TCP","66","27429  >  18007 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15635","3.860000","192.168.202.138","192.168.27.1","TCP","66","38254  >  18060 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15636","3.860000","192.168.202.138","192.168.27.1","TCP","66","37047  >  18113 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15637","3.860000","192.168.27.1","192.168.202.138","TCP","64","13979  >  33360 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15638","3.860000","192.168.27.1","192.168.202.138","TCP","64","14032  >  63796 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15639","3.860000","192.168.27.1","192.168.202.138","TCP","64","14085  >  1711 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15640","3.860000","192.168.27.1","192.168.202.138","TCP","64","14138  >  63277 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15641","3.860000","192.168.27.1","192.168.202.138","TCP","64","14191  >  54304 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15642","3.860000","192.168.27.1","192.168.202.138","TCP","64","14244  >  40425 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15643","3.860000","192.168.27.1","192.168.202.138","TCP","64","14297  >  53158 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15644","3.860000","192.168.27.1","192.168.202.138","TCP","64","14350  >  2037 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15645","3.860000","192.168.21.203","192.168.202.138","TCP","70","80  >  35233 [ACK] Seq=1 Ack=347 Win=15552 Len=0 TSval=657166 TSecr=5309175"
"15646","3.860000","192.168.21.203","192.168.202.138","HTTP","606","HTTP/1.1 404 Not Found  (text/html)"
"15647","3.860000","192.168.202.138","192.168.21.203","TCP","70","35233  >  80 [ACK] Seq=347 Ack=537 Win=15680 Len=0 TSval=5309177 TSecr=657166"
"15648","3.860000","192.168.27.1","192.168.202.138","TCP","64","14403  >  39483 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15649","3.860000","192.168.27.1","192.168.202.138","TCP","64","14456  >  32223 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15650","3.860000","192.168.27.1","192.168.202.138","TCP","64","14509  >  43049 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15651","3.870000","192.168.27.1","192.168.202.138","TCP","64","14562  >  19579 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15652","3.870000","192.168.27.1","192.168.202.138","TCP","64","14668  >  23165 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15653","3.870000","192.168.27.1","192.168.202.138","TCP","64","14721  >  62702 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15654","3.870000","192.168.27.1","192.168.202.138","TCP","64","14774  >  15512 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15655","3.870000","192.168.27.1","192.168.202.138","TCP","64","14827  >  27585 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15656","3.870000","192.168.27.1","192.168.202.138","TCP","64","14880  >  34812 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15657","3.870000","192.168.27.1","192.168.202.138","TCP","64","14933  >  49495 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15658","3.870000","192.168.27.1","192.168.202.138","TCP","64","14986  >  22679 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15659","3.870000","192.168.27.1","192.168.202.138","TCP","64","15039  >  65220 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15660","3.870000","192.168.27.1","192.168.202.138","TCP","64","15092  >  30780 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15661","3.870000","192.168.27.1","192.168.202.138","TCP","64","15145  >  11193 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15662","3.870000","192.168.202.62","192.168.22.103","TCP","78","48669  >  80 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=144496 TSecr=0 WS=2"
"15663","3.870000","192.168.27.1","192.168.202.138","TCP","64","15198  >  44748 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15664","3.870000","192.168.27.1","192.168.202.138","TCP","64","15251  >  49355 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15665","3.870000","192.168.27.1","192.168.202.138","TCP","64","15304  >  49364 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15666","3.870000","192.168.27.1","192.168.202.138","TCP","64","15357  >  42076 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15667","3.870000","192.168.27.1","192.168.202.138","TCP","64","15410  >  15548 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15668","3.870000","192.168.27.1","192.168.202.138","TCP","64","15463  >  64318 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15669","3.870000","192.168.27.1","192.168.202.138","TCP","64","15516  >  16261 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15670","3.870000","192.168.202.90","192.168.26.253","ICMP","102","Echo (ping) request  id=0xe013, seq=3050/59915, ttl=64 (no response found!)"
"15671","3.870000","192.168.27.1","192.168.202.138","TCP","64","15569  >  19419 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15672","3.880000","192.168.202.138","192.168.27.1","TCP","66","12152  >  18166 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15673","3.880000","192.168.202.138","192.168.27.1","TCP","66","16958  >  18219 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15674","3.880000","192.168.202.138","192.168.27.1","TCP","66","51384  >  18272 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15675","3.880000","192.168.27.1","192.168.202.138","TCP","64","15622  >  48772 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15676","3.880000","192.168.202.138","192.168.27.1","TCP","66","16812  >  18325 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15677","3.880000","192.168.202.138","192.168.27.1","TCP","66","15556  >  18378 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15678","3.880000","192.168.202.138","192.168.27.1","TCP","66","31300  >  18431 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15679","3.880000","192.168.202.138","192.168.27.1","TCP","66","13164  >  18484 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15680","3.880000","192.168.202.138","192.168.27.1","TCP","66","17679  >  18537 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15681","3.880000","192.168.202.138","192.168.27.1","TCP","66","14134  >  18590 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15682","3.880000","192.168.202.138","192.168.27.1","TCP","66","40064  >  18643 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15683","3.880000","192.168.202.138","192.168.27.1","TCP","66","14340  >  18696 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15684","3.880000","192.168.202.138","192.168.27.1","TCP","66","37809  >  18749 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15685","3.880000","192.168.202.138","192.168.27.1","TCP","66","34814  >  18802 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15686","3.880000","192.168.202.138","192.168.27.1","TCP","66","29300  >  18855 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15687","3.880000","192.168.202.138","192.168.27.1","TCP","66","45541  >  18908 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15688","3.880000","192.168.202.138","192.168.27.1","TCP","66","6928  >  18961 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15689","3.880000","192.168.202.138","192.168.27.1","TCP","66","15620  >  19014 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15690","3.880000","192.168.202.138","192.168.27.1","TCP","66","57653  >  19067 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15691","3.880000","192.168.202.138","192.168.27.1","TCP","66","17860  >  19120 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15692","3.880000","192.168.202.138","192.168.27.1","TCP","66","60818  >  19173 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15693","3.880000","192.168.202.138","192.168.27.1","TCP","66","61514  >  19226 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15694","3.880000","192.168.27.1","192.168.202.138","TCP","64","15675  >  44723 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15695","3.880000","192.168.202.138","192.168.27.1","TCP","66","1814  >  19279 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15696","3.880000","192.168.202.138","192.168.27.1","TCP","66","45408  >  19332 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15697","3.880000","192.168.202.138","192.168.27.1","TCP","66","27454  >  19385 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15698","3.880000","192.168.202.138","192.168.27.1","TCP","66","12512  >  19438 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15699","3.880000","192.168.202.138","192.168.27.1","TCP","66","8247  >  19491 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15700","3.880000","192.168.202.138","192.168.27.1","TCP","66","43588  >  19544 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15701","3.880000","192.168.202.138","192.168.27.1","TCP","66","15450  >  19597 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15702","3.880000","192.168.202.138","192.168.27.1","TCP","66","9060  >  19650 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15703","3.880000","192.168.202.138","192.168.27.1","TCP","66","43521  >  19703 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15704","3.880000","192.168.202.138","192.168.27.1","TCP","66","55061  >  19756 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15705","3.880000","192.168.202.138","192.168.27.1","TCP","66","54884  >  19809 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15706","3.880000","192.168.202.138","192.168.27.1","TCP","66","51493  >  19862 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15707","3.880000","192.168.27.1","192.168.202.138","TCP","64","15728  >  45097 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15708","3.880000","192.168.21.203","192.168.202.138","HTTP","921","HTTP/1.1 302 Found "
"15709","3.880000","192.168.27.1","192.168.202.138","TCP","64","15781  >  34327 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15710","3.880000","192.168.202.138","192.168.21.203","TCP","70","35228  >  80 [ACK] Seq=938 Ack=852 Win=16304 Len=0 TSval=5309181 TSecr=657168"
"15711","3.880000","192.168.27.1","192.168.202.138","TCP","64","15834  >  17462 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15712","3.880000","192.168.27.1","192.168.202.138","TCP","64","15887  >  19705 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15713","3.880000","192.168.27.1","192.168.202.138","TCP","64","16417  >  65363 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15714","3.880000","192.168.27.1","192.168.202.138","TCP","64","16470  >  57235 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15715","3.890000","192.168.202.138","192.168.21.203","HTTP","863","POST /phpmyadmin/index.php HTTP/1.1  (application/x-www-form-urlencoded)"
"15716","3.890000","192.168.27.1","192.168.202.138","TCP","64","16523  >  44252 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15717","3.890000","192.168.27.1","192.168.202.138","TCP","64","16576  >  24521 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15718","3.890000","192.168.27.1","192.168.202.138","TCP","64","16629  >  23758 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15719","3.890000","192.168.27.1","192.168.202.138","TCP","64","16682  >  42972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15720","3.890000","192.168.27.1","192.168.202.138","TCP","64","16735  >  44242 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15721","3.890000","192.168.27.1","192.168.202.138","TCP","64","16788  >  45278 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15722","3.890000","192.168.27.1","192.168.202.138","TCP","64","16841  >  18781 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15723","3.890000","192.168.27.1","192.168.202.138","TCP","64","16894  >  65198 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15724","3.890000","192.168.27.1","192.168.202.138","TCP","64","16947  >  54900 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15725","3.890000","192.168.27.1","192.168.202.138","TCP","64","17000  >  50501 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15726","3.890000","192.168.27.1","192.168.202.138","TCP","64","17053  >  24349 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15727","3.890000","192.168.27.1","192.168.202.138","TCP","64","17106  >  37079 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15728","3.890000","192.168.27.1","192.168.202.138","TCP","64","17159  >  18093 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15729","3.890000","192.168.27.1","192.168.202.138","TCP","64","17212  >  38747 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15730","3.890000","192.168.27.1","192.168.202.138","TCP","64","17265  >  46786 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15731","3.890000","192.168.21.203","192.168.202.138","TCP","70","80  >  35214 [ACK] Seq=36473 Ack=4285 Win=23168 Len=0 TSval=657169 TSecr=5309182"
"15732","3.890000","192.168.27.1","192.168.202.138","TCP","64","17318  >  44705 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15733","3.890000","192.168.27.1","192.168.202.138","TCP","64","17371  >  63855 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15734","3.890000","192.168.202.138","192.168.27.1","TCP","66","16016  >  19915 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15735","3.890000","192.168.202.138","192.168.27.1","TCP","66","28481  >  19968 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15736","3.890000","192.168.202.138","192.168.27.1","TCP","66","19970  >  20021 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15737","3.890000","192.168.202.138","192.168.27.1","TCP","66","28082  >  20074 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15738","3.890000","192.168.202.138","192.168.27.1","TCP","66","31270  >  20127 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15739","3.890000","192.168.202.138","192.168.27.1","TCP","66","11292  >  20180 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15740","3.890000","192.168.202.138","192.168.27.1","TCP","66","35910  >  20233 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15741","3.890000","192.168.202.138","192.168.27.1","TCP","66","51736  >  20286 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15742","3.890000","192.168.202.138","192.168.27.1","TCP","66","61057  >  20339 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15743","3.890000","192.168.202.138","192.168.27.1","TCP","66","38968  >  20392 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15744","3.890000","192.168.202.138","192.168.27.1","TCP","66","47916  >  20445 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15745","3.890000","192.168.202.138","192.168.27.1","TCP","66","48346  >  20498 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15746","3.890000","192.168.202.138","192.168.27.1","TCP","66","4322  >  20551 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15747","3.890000","192.168.202.138","192.168.27.1","TCP","66","19958  >  20604 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15748","3.890000","192.168.202.138","192.168.27.1","TCP","66","34518  >  20657 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15749","3.890000","192.168.202.138","192.168.27.1","TCP","66","64524  >  20710 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15750","3.890000","192.168.202.138","192.168.27.1","TCP","66","16032  >  20763 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15751","3.890000","192.168.202.138","192.168.27.1","TCP","66","61435  >  20816 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15752","3.890000","192.168.202.138","192.168.27.1","TCP","66","59015  >  20869 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15753","3.890000","192.168.27.1","192.168.202.138","TCP","64","17424  >  49895 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15754","3.890000","192.168.202.138","192.168.27.1","TCP","66","19399  >  20922 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15755","3.890000","192.168.202.138","192.168.27.1","TCP","66","26789  >  20975 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15756","3.890000","192.168.202.138","192.168.27.1","TCP","66","53340  >  21028 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15757","3.890000","192.168.202.138","192.168.27.1","TCP","66","20564  >  21081 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15758","3.890000","192.168.202.138","192.168.27.1","TCP","66","60170  >  21134 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15759","3.890000","192.168.202.138","192.168.27.1","TCP","66","63786  >  21187 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15760","3.890000","192.168.202.138","192.168.27.1","TCP","66","38808  >  21240 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15761","3.890000","192.168.202.138","192.168.27.1","TCP","66","41315  >  21293 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15762","3.890000","192.168.202.138","192.168.27.1","TCP","66","37266  >  21346 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15763","3.890000","192.168.202.138","192.168.27.1","TCP","66","30892  >  21399 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15764","3.890000","192.168.202.138","192.168.27.1","TCP","66","57499  >  21452 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15765","3.890000","192.168.202.138","192.168.27.1","TCP","66","20265  >  21505 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15766","3.890000","192.168.202.138","192.168.27.1","TCP","66","2737  >  21558 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15767","3.890000","192.168.202.138","192.168.27.1","TCP","66","17620  >  21611 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"15768","3.890000","192.168.27.1","192.168.202.138","TCP","64","17477  >  58086 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15769","3.900000","192.168.202.79","192.168.21.62","TCP","64","63957  >  49886 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"15770","3.900000","192.168.27.1","192.168.202.138","TCP","64","17530  >  1134 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15771","3.900000","192.168.27.1","192.168.202.138","TCP","64","17583  >  63475 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15772","3.900000","192.168.27.1","192.168.202.138","TCP","64","17636  >  23304 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15773","3.900000","192.168.27.1","192.168.202.138","TCP","64","17689  >  39247 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15774","3.900000","192.168.202.79","192.168.21.5","TCP","64","63957  >  49617 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"15775","3.900000","192.168.202.138","192.168.21.203","TCP","70","35233  >  80 [RST, ACK] Seq=347 Ack=537 Win=15680 Len=0 TSval=5309186 TSecr=657166"
"15776","3.900000","192.168.202.138","192.168.21.203","TCP","78","35234  >  80 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=5309186 TSecr=0 WS=16"
"15777","3.900000","192.168.27.1","192.168.202.138","TCP","64","17742  >  6386 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15778","3.900000","192.168.27.1","192.168.202.138","TCP","64","17795  >  62382 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15779","3.900000","192.168.27.1","192.168.202.138","TCP","64","17848  >  33631 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15780","3.900000","192.168.202.79","192.168.21.8","TCP","64","63957  >  49394 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"15781","3.900000","192.168.27.1","192.168.202.138","TCP","64","17901  >  44488 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15782","3.900000","192.168.27.1","192.168.202.138","TCP","64","17954  >  64040 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15783","3.900000","192.168.27.1","192.168.202.138","TCP","64","18007  >  27429 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15784","3.900000","192.168.27.1","192.168.202.138","TCP","64","18166  >  12152 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15785","3.900000","192.168.21.203","192.168.202.138","TCP","78","80  >  35234 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1380 SACK_PERM=1 TSval=657170 TSecr=5309186 WS=64"
"15786","3.900000","192.168.27.1","192.168.202.138","TCP","64","18219  >  16958 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15787","3.900000","192.168.202.138","192.168.21.203","TCP","70","35234  >  80 [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=5309187 TSecr=657170"
"15788","3.900000","192.168.202.79","192.168.21.44","TCP","64","63958  >  49783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"15789","3.900000","192.168.202.79","192.168.21.45","TCP","64","63958  >  49368 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"15790","3.900000","192.168.27.1","192.168.202.138","TCP","64","18272  >  51384 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15791","3.900000","192.168.27.1","192.168.202.138","TCP","64","18325  >  16812 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15792","3.900000","192.168.27.1","192.168.202.138","TCP","64","18378  >  15556 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15793","3.910000","192.168.27.1","192.168.202.138","TCP","64","18431  >  31300 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15794","3.910000","192.168.27.1","192.168.202.138","TCP","64","18484  >  13164 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15795","3.910000","192.168.202.79","192.168.21.48","TCP","64","63958  >  49219 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"15796","3.910000","192.168.27.1","192.168.202.138","TCP","64","18537  >  17679 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15797","3.910000","192.168.202.138","192.168.21.203","HTTP","416","GET /cgi-bin/whois.cgi?action=load&whois=%3Bid HTTP/1.1 "
"15798","3.910000","192.168.27.1","192.168.202.138","TCP","64","18590  >  14134 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15799","3.910000","192.168.27.1","192.168.202.138","TCP","64","18643  >  40064 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15800","3.910000","192.168.27.1","192.168.202.138","TCP","64","18696  >  14340 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15801","3.910000","192.168.202.79","192.168.21.51","TCP","64","63958  >  49450 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
