unix_ts,V,I,f,DPF,APF,P,Pt,Q,Qt,S,St
1395694680,119.1,0.0,60.06,1.0,0.05,0,20762,0,2094,9,195111
1395694740,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195111
1395694800,120.0,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195111
1395694860,120.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195111
1395694920,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195111
1395694980,120.0,0.0,60.0,1.0,0.1,0,20762,0,2094,9,195111
1395695040,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195111
1395695100,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195112
1395695160,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195112
1395695220,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195112
1395695280,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195112
1395695340,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195112
1395695400,119.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195112
1395695460,120.0,0.0,60.0,0.71,0.05,0,20762,0,2094,10,195113
1395695520,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195113
1395695580,120.2,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195113
1395695640,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195113
1395695700,120.3,0.0,60.06,1.0,0.0,0,20762,0,2094,9,195113
1395695760,119.7,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195113
1395695820,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195113
1395695880,119.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195114
1395695940,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195114
1395696000,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195114
1395696060,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195114
1395696120,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195114
1395696180,119.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195114
1395696240,119.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195114
1395696300,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195115
1395696360,119.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195115
1395696420,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195115
1395696480,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195115
1395696540,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195115
1395696600,120.0,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195115
1395696660,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195115
1395696720,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195116
1395696780,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195116
1395696840,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195116
1395696900,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195116
1395696960,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195116
1395697020,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195116
1395697080,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195116
1395697140,119.7,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195117
1395697200,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195117
1395697260,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195117
1395697320,120.2,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195117
1395697380,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195117
1395697440,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195117
1395697500,120.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195118
1395697560,120.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195118
1395697620,120.5,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195118
1395697680,120.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195118
1395697740,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195118
1395697800,120.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195118
1395697860,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195118
1395697920,120.5,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195119
1395697980,120.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195119
1395698040,120.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195119
1395698100,120.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195119
1395698160,120.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195119
1395698220,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195119
1395698280,120.0,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195119
1395698340,120.3,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195120
1395698400,120.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195120
1395698460,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195120
1395698520,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195120
1395698580,120.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195120
1395698640,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195120
1395698700,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195120
1395698760,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195121
1395698820,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195121
1395698880,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195121
1395698940,120.4,0.0,60.0,1.0,0.05,0,20762,0,2094,10,195121
1395699000,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195121
1395699060,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195121
1395699120,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195121
1395699180,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195122
1395699240,120.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195122
1395699300,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195122
1395699360,120.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195122
1395699420,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195122
1395699480,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195122
1395699540,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195123
1395699600,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195123
1395699660,119.6,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195123
1395699720,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195123
1395699780,120.0,0.0,60.0,0.71,0.05,0,20762,0,2094,10,195123
1395699840,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195123
1395699900,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195123
1395699960,120.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195124
1395700020,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195124
1395700080,120.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195124
1395700140,120.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195124
1395700200,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195124
1395700260,120.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195124
1395700320,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195124
1395700380,120.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195125
1395700440,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195125
1395700500,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195125
1395700560,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195125
1395700620,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195125
1395700680,120.3,0.0,60.12,1.0,0.0,0,20762,0,2094,9,195125
1395700740,120.4,0.0,60.06,0.71,0.05,0,20762,0,2094,9,195125
1395700800,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195126
1395700860,120.3,0.0,60.06,1.0,0.05,0,20762,0,2094,9,195126
1395700920,119.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195126
1395700980,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195126
1395701040,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195126
1395701100,119.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195126
1395701160,119.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195126
1395701220,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195127
1395701280,119.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195127
1395701340,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195127
1395701400,119.4,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195127
1395701460,119.4,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195127
1395701520,119.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195127
1395701580,119.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195128
1395701640,119.6,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195128
1395701700,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195128
1395701760,119.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195128
1395701820,119.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195128
1395701880,119.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195128
1395701940,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195128
1395702000,120.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195129
1395702060,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195129
1395702120,120.1,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195129
1395702180,120.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195129
1395702240,120.2,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195129
1395702300,120.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195129
1395702360,120.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195129
1395702420,120.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195130
1395702480,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195130
1395702540,120.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195130
1395702600,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195130
1395702660,120.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195130
1395702720,120.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195130
1395702780,120.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195130
1395702840,120.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195131
1395702900,120.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195131
1395702960,120.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195131
1395703020,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195131
1395703080,120.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195131
1395703140,120.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195131
1395703200,120.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195131
1395703260,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195132
1395703320,120.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195132
1395703380,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195132
1395703440,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195132
1395703500,120.1,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195132
1395703560,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,10,195132
1395703620,120.2,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195133
1395703680,120.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195133
1395703740,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195133
1395703800,120.0,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195133
1395703860,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195133
1395703920,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195133
1395703980,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195133
1395704040,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195134
1395704100,119.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195134
1395704160,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195134
1395704220,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195134
1395704280,119.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195134
1395704340,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195134
1395704400,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195134
1395704460,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195135
1395704520,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195135
1395704580,120.2,0.0,60.06,1.0,0.0,0,20762,0,2094,9,195135
1395704640,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195135
1395704700,120.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195135
1395704760,120.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195135
1395704820,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195135
1395704880,119.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195136
1395704940,120.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195136
1395705000,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195136
1395705060,119.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195136
1395705120,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195136
1395705180,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195136
1395705240,120.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195136
1395705300,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195137
1395705360,120.4,0.0,60.0,1.0,0.05,0,20762,0,2094,10,195137
1395705420,120.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195137
1395705480,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195137
1395705540,119.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195137
1395705600,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195137
1395705660,120.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195137
1395705720,119.5,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195138
1395705780,120.0,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195138
1395705840,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195138
1395705900,120.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195138
1395705960,120.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195138
1395706020,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195138
1395706080,120.1,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195139
1395706140,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195139
1395706200,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195139
1395706260,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195139
1395706320,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195139
1395706380,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195139
1395706440,119.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195139
1395706500,119.9,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195140
1395706560,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195140
1395706620,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195140
1395706680,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195140
1395706740,119.9,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195140
1395706800,119.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195140
1395706860,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195140
1395706920,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195141
1395706980,119.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195141
1395707040,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195141
1395707100,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195141
1395707160,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195141
1395707220,119.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195141
1395707280,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195141
1395707340,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195142
1395707400,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195142
1395707460,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195142
1395707520,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195142
1395707580,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195142
1395707640,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195142
1395707700,119.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195142
1395707760,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195143
1395707820,119.5,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195143
1395707880,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195143
1395707940,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195143
1395708000,119.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195143
1395708060,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195143
1395708120,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195144
1395708180,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195144
1395708240,118.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195144
1395708300,119.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195144
1395708360,119.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195144
1395708420,119.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195144
1395708480,118.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195144
1395708540,119.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195145
1395708600,119.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195145
1395708660,119.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195145
1395708720,119.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195145
1395708780,119.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195145
1395708840,119.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195145
1395708900,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195145
1395708960,119.3,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195146
1395709020,119.4,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195146
1395709080,119.1,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195146
1395709140,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195146
1395709200,119.4,0.0,60.06,1.0,0.0,0,20762,0,2094,9,195146
1395709260,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195146
1395709320,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195146
1395709380,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195147
1395709440,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195147
1395709500,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195147
1395709560,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195147
1395709620,119.4,0.0,60.06,1.0,0.0,0,20762,0,2094,9,195147
1395709680,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195147
1395709740,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195147
1395709800,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195148
1395709860,119.4,0.0,60.12,1.0,0.0,0,20762,0,2094,9,195148
1395709920,119.0,0.0,60.06,1.0,0.0,0,20762,0,2094,9,195148
1395709980,119.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195148
1395710040,119.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195148
1395710100,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195148
1395710160,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195148
1395710220,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195149
1395710280,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195149
1395710340,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195149
1395710400,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195149
1395710460,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195149
1395710520,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195149
1395710580,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195150
1395710640,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195150
1395710700,120.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195150
1395710760,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195150
1395710820,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195150
1395710880,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195150
1395710940,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195150
1395711000,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195151
1395711060,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195151
1395711120,119.2,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195151
1395711180,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195151
1395711240,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195151
1395711300,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195151
1395711360,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195151
1395711420,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195152
1395711480,119.6,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195152
1395711540,119.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195152
1395711600,119.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195152
1395711660,120.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195152
1395711720,120.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195152
1395711780,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195152
1395711840,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195153
1395711900,120.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195153
1395711960,119.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195153
1395712020,119.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195153
1395712080,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195153
1395712140,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195153
1395712200,119.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195153
1395712260,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195154
1395712320,119.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195154
1395712380,119.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195154
1395712440,119.0,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195154
1395712500,119.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195154
1395712560,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195154
1395712620,119.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195154
1395712680,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195155
1395712740,119.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195155
1395712800,119.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195155
1395712860,119.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195155
1395712920,119.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195155
1395712980,119.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195155
1395713040,118.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195156
1395713100,118.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195156
1395713160,118.0,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195156
1395713220,118.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195156
1395713280,118.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195156
1395713340,118.3,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195156
1395713400,118.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195156
1395713460,118.8,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195157
1395713520,118.5,0.0,60.0,0.71,0.05,0,20762,0,2094,9,195157
1395713580,117.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195157
1395713640,118.1,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195157
1395713700,117.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195157
1395713760,118.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195157
1395713820,117.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195157
1395713880,118.4,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195158
1395713940,118.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195158
1395714000,118.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195158
1395714060,118.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195158
1395714120,118.5,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195158
1395714180,118.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195158
1395714240,118.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195158
1395714300,118.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195159
1395714360,118.8,0.0,59.93,1.0,0.0,0,20762,0,2094,9,195159
1395714420,119.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195159
1395714480,118.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195159
1395714540,119.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195159
1395714600,118.2,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195159
1395714660,117.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195159
1395714720,117.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195160
1395714780,118.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195160
1395714840,118.0,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195160
1395714900,118.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195160
1395714960,117.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195160
1395715020,116.8,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195160
1395715080,117.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195161
1395715140,117.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195161
1395715200,116.9,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195161
1395715260,116.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195161
1395715320,117.6,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195161
1395715380,117.0,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195161
1395715440,117.7,0.0,60.0,1.0,0.05,0,20762,0,2094,9,195161
1395715500,117.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195162
1395715560,117.7,0.0,60.0,1.0,0.0,0,20762,0,2094,9,195162
